Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,3.2,-0.027,2.05029258334581,1
0,3.2,-0.024,2.05029258334581,1
0,3.2,-0.021,2.05029258334581,1
0,3.2,-0.018,2.05029258334581,1
0,3.2,-0.015,2.05029258334581,1
0,3.2,-0.012,2.05029258334581,1
0,3.2,-0.009,2.05029258334581,1
0,3.2,-0.006,2.05029258334581,1
0,3.2,-0.003,2.05029258334581,1
0,3.2,0,2.05029258334581,1
0,3.2,0.003,2.05029258334581,1
0,3.2,0.006,2.05029258334581,1
0,3.2,0.009,2.05029258334581,1
0,3.2,0.012,2.05029258334581,1
0,3.2,0.015,2.05029258334581,1
0,3.2,0.018,2.05029258334581,1
0,3.2,0.021,2.05029258334581,1
0,3.2,0.024,2.05029258334581,1
0,3.2,0.027,2.05029258334581,1
0,3.2,0.03,2.05029258334581,1
0,3.12,-0.03,2.01947465617742,1
0,3.12,-0.027,2.01947465617742,1
0,3.12,-0.024,2.01947465617742,1
0,3.12,-0.021,2.01947465617742,1
0,3.12,-0.018,2.01947465617742,1
0,3.12,-0.015,2.01947465617742,1
0,3.12,-0.012,2.01947465617742,1
0,3.12,-0.009,2.01947465617742,1
0,3.12,-0.006,2.01947465617742,1
0,3.12,-0.003,2.01947465617742,1
0,3.12,0,2.01947465617742,1
0,3.12,0.003,2.01947465617742,1
0,3.12,0.006,2.01947465617742,1
0,3.12,0.009,2.01947465617742,1
0,3.12,0.012,2.01947465617742,1
0,3.12,0.015,2.01947465617742,1
0,3.12,0.018,2.01947465617742,1
0,3.12,0.021,2.01947465617742,1
0,3.12,0.024,2.01947465617742,1
0,3.12,0.027,2.01947465617742,1
0,3.12,0.03,2.01947465617742,1
0,3.04,-0.03,1.98885683144323,1
0,3.04,-0.027,1.98885683144323,1
0,3.04,-0.024,1.98885683144323,1
0,3.04,-0.021,1.98885683144323,1
0,3.04,-0.018,1.98885683144323,1
0,3.04,-0.015,1.98885683144323,1
0,3.04,-0.012,1.98885683144323,1
0,3.04,-0.009,1.98885683144323,1
0,3.04,-0.006,1.98885683144323,1
0,3.04,-0.003,1.98885683144323,1
0,3.04,0,1.98885683144323,1
0,3.04,0.003,1.98885683144323,1
0,3.04,0.006,1.98885683144323,1
0,3.04,0.009,1.98885683144323,1
0,3.04,0.012,1.98885683144323,1
0,3.04,0.015,1.98885683144323,1
0,3.04,0.018,1.98885683144323,1
0,3.04,0.021,1.98885683144323,1
0,3.04,0.024,1.98885683144323,1
0,3.04,0.027,1.98885683144323,1
0,3.04,0.03,1.98885683144323,1
0,2.96,-0.03,1.95843434598042,1
0,2.96,-0.027,1.95843434598042,1
0,2.96,-0.024,1.95843434598042,1
0,2.96,-0.021,1.95843434598042,1
